"instrument","date","open","high","low","close","volume","source","complete"
"BTCUSDT","2024-08-30","59359","59944.07","57701.1","59123.99","28519.32195","binance_spot_klines","true"
"BTCUSDT","2024-08-31","59123.99","59462.38","58744","58973.99","8798.409","binance_spot_klines","true"
"BTCUSDT","2024-09-01","58974","59076.59","57201","57301.86","20705.15741","binance_spot_klines","true"
"BTCUSDT","2024-09-02","57301.77","59425.69","57128","59132.13","22895.01461","binance_spot_klines","true"
"BTCUSDT","2024-09-03","59132.12","59809.65","57415","57487.73","22828.18447","binance_spot_klines","true"
"BTCUSDT","2024-09-04","57487.74","58519","55606","57970.9","35560.82146","binance_spot_klines","true"
"BTCUSDT","2024-09-05","57970.9","58327.07","55643.65","56180","27806.91413","binance_spot_klines","true"
"BTCUSDT","2024-09-06","56180","57008","52550","53962.97","54447.76826","binance_spot_klines","true"
"BTCUSDT","2024-09-07","53962.97","54850","53745.54","54160.86","16694.04774","binance_spot_klines","true"
"BTCUSDT","2024-09-08","54160.86","55318","53629.01","54869.95","16274.14779","binance_spot_klines","true"
"BTCUSDT","2024-09-09","54869.95","58088","54591.96","57042","32384.51737","binance_spot_klines","true"
"BTCUSDT","2024-09-10","57042.01","58044.36","56386.4","57635.99","23626.78126","binance_spot_klines","true"
"BTCUSDT","2024-09-11","57635.99","57981.71","55545.19","57338","33026.56757","binance_spot_klines","true"
"BTCUSDT","2024-09-12","57338","58588","57324","58132.32","31074.40631","binance_spot_klines","true"
"BTCUSDT","2024-09-13","58132.31","60625","57632.62","60498","29825.23333","binance_spot_klines","true"
"BTCUSDT","2024-09-14","60497.99","60610.45","59400","59993.03","12137.90901","binance_spot_klines","true"
"BTCUSDT","2024-09-15","59993.02","60395.8","58691.05","59132","13757.92361","binance_spot_klines","true"
"BTCUSDT","2024-09-16","59132","59210.7","57493.3","58213.99","26477.5642","binance_spot_klines","true"
"BTCUSDT","2024-09-17","58213.99","61320","57610.01","60313.99","33116.25878","binance_spot_klines","true"
"BTCUSDT","2024-09-18","60313.99","61786.24","59174.8","61759.99","36087.02469","binance_spot_klines","true"
"BTCUSDT","2024-09-19","61759.98","63850","61555","62947.99","34332.52608","binance_spot_klines","true"
"BTCUSDT","2024-09-20","62948","64133.32","62350","63201.05","25466.37794","binance_spot_klines","true"
"BTCUSDT","2024-09-21","63201.05","63559.9","62758","63348.96","8375.34608","binance_spot_klines","true"
"BTCUSDT","2024-09-22","63348.97","64000","62357.93","63578.76","14242.19892","binance_spot_klines","true"
"BTCUSDT","2024-09-23","63578.76","64745.88","62538.75","63339.99","24078.05287","binance_spot_klines","true"
"BTCUSDT","2024-09-24","63339.99","64688","62700","64262.7","23185.04759","binance_spot_klines","true"
"BTCUSDT","2024-09-25","64262.7","64817.99","62947.08","63152.01","17813.11168","binance_spot_klines","true"
"BTCUSDT","2024-09-26","63152.01","65839","62670","65173.99","28373.30593","binance_spot_klines","true"
"BTCUSDT","2024-09-27","65173.99","66498","64819.9","65769.95","22048.80487","binance_spot_klines","true"
"BTCUSDT","2024-09-28","65769.95","66260","65422.23","65858","9127.23316","binance_spot_klines","true"
"BTCUSDT","2024-09-29","65858","66076.12","65432","65602.01","8337.74111","binance_spot_klines","true"
"BTCUSDT","2024-09-30","65602.01","65618.8","62856.3","63327.59","30011.08752","binance_spot_klines","true"
"BTCUSDT","2024-10-01","63327.6","64130.63","60164","60805.78","43671.48108","binance_spot_klines","true"
"BTCUSDT","2024-10-02","60804.92","62390.31","60000","60649.28","31534.70118","binance_spot_klines","true"
"BTCUSDT","2024-10-03","60649.27","61477.19","59828.11","60752.71","26221.43472","binance_spot_klines","true"
"BTCUSDT","2024-10-04","60752.72","62484.85","60459.9","62086","21294.65994","binance_spot_klines","true"
"BTCUSDT","2024-10-05","62086","62370.56","61689.26","62058","7807.46141","binance_spot_klines","true"
"BTCUSDT","2024-10-06","62058.01","62975","61798.97","62819.91","8906.86177","binance_spot_klines","true"
"BTCUSDT","2024-10-07","62819.91","64478.19","62128","62224","25966.1852","binance_spot_klines","true"
"BTCUSDT","2024-10-08","62224.01","63200","61860.31","62160.49","19702.22371","binance_spot_klines","true"
"BTCUSDT","2024-10-09","62160.5","62543.75","60301","60636.02","20011.15684","binance_spot_klines","true"
"BTCUSDT","2024-10-10","60636.01","61321.68","58946","60326.39","23967.92481","binance_spot_klines","true"
"BTCUSDT","2024-10-11","60326.4","63417.56","60087.64","62540","23641.35209","binance_spot_klines","true"
"BTCUSDT","2024-10-12","62539.99","63480","62487.23","63206.22","10911.30116","binance_spot_klines","true"
"BTCUSDT","2024-10-13","63206.23","63285.72","62050","62870.02","11909.21995","binance_spot_klines","true"
"BTCUSDT","2024-10-14","62870.02","66500","62457.81","66083.99","37669.95222","binance_spot_klines","true"
"BTCUSDT","2024-10-15","66084","67950","64800.01","67074.14","43683.95423","binance_spot_klines","true"
"BTCUSDT","2024-10-16","67074.14","68424","66750.49","67620.01","29938.25544","binance_spot_klines","true"
"BTCUSDT","2024-10-17","67620","67939.4","66666","67421.78","25328.22861","binance_spot_klines","true"
"BTCUSDT","2024-10-18","67421.78","69000","67192.36","68428","28725.635","binance_spot_klines","true"
"BTCUSDT","2024-10-19","68427.99","68693.26","68010","68378","8193.66737","binance_spot_klines","true"
"BTCUSDT","2024-10-20","68377.99","69400","68100","69031.99","12442.47378","binance_spot_klines","true"
